,area_m2,price_usd,lat,lon,place
2511,67,127267.05,-3.7387716,-38.5047914,Fortaleza
2512,132,338530.23,-3.7387716,-38.5047914,Fortaleza
2513,57,79007.98,-3.7387716,-38.5047914,Fortaleza
2514,111,194556.26,-3.7387716,-38.5047914,Fortaleza
2515,165,328059.66,-3.738561,-38.508968,Fortaleza
2516,246,519971.29,-3.738561,-38.508968,Fortaleza
2517,118,299569.36,-3.738561,-38.508968,Fortaleza
2518,203,427306.06,-3.738561,-38.508968,Fortaleza
2520,168,375553.89,-3.738561,-38.508968,Fortaleza
2521,72,148658.17,-3.738561,-38.508968,Fortaleza
2522,106,120239.34,-3.738561,-38.508968,Fortaleza
2524,70,131369.9,-3.738561,-38.508968,Fortaleza
2525,56,108955.56,-3.738561,-38.508968,Fortaleza
2528,72,151290.64,-3.738561,-38.508968,Fortaleza
2529,87,188001.93,-3.738561,-38.508968,Fortaleza
2530,110,221131.81,-3.738561,-38.508968,Fortaleza
2531,64,80509.26,-3.738561,-38.508968,Fortaleza
2533,60,83372.65,-3.738561,-38.508968,Fortaleza
2535,75,152704.23,-3.738561,-38.508968,Fortaleza
2536,67,87374.39,-3.738561,-38.508968,Fortaleza
2537,130,234038.56,-3.738561,-38.508968,Fortaleza
2540,63,78012.85,-3.738561,-38.508968,Fortaleza
2547,91,182877.73,-3.738561,-38.508968,Fortaleza
2549,143,362073.26,-3.738561,-38.508968,Fortaleza
2550,130,305001.24,-3.738561,-38.508968,Fortaleza
2551,61,132561.31,-3.738561,-38.508968,Fortaleza
2552,155,361511.57,-3.738561,-38.508968,Fortaleza
2553,119,255337.95,-3.738561,-38.508968,Fortaleza
2555,65,209074.45,-3.7387716,-38.5047914,Fortaleza
2556,110,253562.06,-3.7387716,-38.5047914,Fortaleza
2557,107,205953.94,-3.738561,-38.508968,Fortaleza
2558,94,209074.45,-3.738561,-38.508968,Fortaleza
2561,115,244231.41,-3.8597587372,-38.3875608444,Aquiraz
2562,118,279286.02,-3.8680225717,-38.3746862411,Aquiraz
2563,204,265243.71,-3.861771181,-38.3794498444,Aquiraz
2565,113,279846.47,-3.8568899261,-38.3828830719,Aquiraz
2566,95,128097.11,-3.8544921064,-38.385887146,Aquiraz
2567,91,159908.56,-3.8517517328,-38.3857154846,Aquiraz
2568,87,143934.96,-3.8531219207,-38.3853721619,Aquiraz
2569,83,112698.93,-3.8547276069,-38.3848142624,Aquiraz
2570,151,281470.38,-3.738561,-38.508968,Fortaleza
2571,64,128091.49,-3.738561,-38.508968,Fortaleza
2573,57,99419.58,-3.738561,-38.508968,Fortaleza
2574,74,138112.08,-3.738561,-38.508968,Fortaleza
2575,76,114834.92,-3.738561,-38.508968,Fortaleza
2577,124,305810.39,-3.738561,-38.508968,Fortaleza
2578,81,134703.23,-3.738561,-38.508968,Fortaleza
2581,64,93615.42,-7.227133,-39.3237,Juazeiro do Norte
2583,68,124196.46,-3.8371719405,-38.4016799927,Aquiraz
2584,108,202833.42,-3.738504,-38.561552,Fortaleza
2587,53,96735.94,-3.74036,-38.533723,Fortaleza
2590,68,87374.39,-3.749081,-38.547996,Fortaleza
2592,76,154465.45,-3.846238845,-38.3904576302,Aquiraz
2593,204,380702.73,-3.736646,-38.558227,Fortaleza
2594,76,187230.85,-3.727006,-38.489125,Fortaleza
2595,165,421269.42,-3.751621,-38.528736,Fortaleza
2596,100,140423.14,-3.750555,-38.52545,Fortaleza
2597,114,190351.36,-3.8476839744,-38.3883655071,Aquiraz
2598,82,134182.11,-3.742317,-38.567059,Fortaleza
2599,107,152905.19,-3.8490327596,-38.3887624741,Aquiraz
2600,83,112698.93,-3.8458855908,-38.3907794952,Aquiraz
2602,136,243400.11,-3.8368079777,-38.4012722969,Aquiraz
2603,151,174748.79,-3.744357,-38.4838,Fortaleza
2604,111,103161.5,-3.842524,-38.395178,Aquiraz
2608,54,75360.41,-3.788921,-38.571661,Fortaleza
2613,60,78012.85,-3.804349,-38.541001,Fortaleza
2614,100,96735.94,-3.771997,-38.498443,Fortaleza
2617,90,235606.0,-3.8481419,-38.3931537,Aquiraz
2618,63,138771.14,-3.8481419,-38.3931537,Aquiraz
2623,93,92991.32,-3.759006,-38.517192,Fortaleza
2624,63,113898.77,-3.754004,-38.52605,Fortaleza
2626,110,98296.19,-3.78072,-38.568413,Fortaleza
2627,88,187230.85,-3.8378249321,-38.39815557,Aquiraz
2629,58,111277.53,-3.8481419,-38.3931537,Aquiraz
2630,57,105161.33,-3.8481419,-38.3931537,Aquiraz
2632,101,263548.33,-3.8913150181,-38.3593654633,Aquiraz
2637,87,149784.68,-3.741709,-38.511925,Fortaleza
2638,78,121700.05,-3.749303,-38.466316,Fortaleza
2639,76,140423.14,-3.774202,-38.490143,Fortaleza
2640,76,140423.14,-3.774202,-38.490143,Fortaleza
2641,55,87374.39,-3.727497,-38.520771,Fortaleza
2642,93,202833.42,-3.7273,-38.485538,Fortaleza
2643,194,310491.16,-3.732433,-38.5047,Fortaleza
2644,63,102976.97,-3.80239,-38.566593,Fortaleza
2645,143,234038.56,-3.749207,-38.505657,Fortaleza
2646,172,390064.28,-3.767818,-38.492821,Fortaleza
2647,69,143231.6,-3.741229,-38.477791,Fortaleza
2648,92,149784.68,-3.748406,-38.529655,Fortaleza
2650,100,202833.42,-3.999737,-38.442928,Aquiraz
2652,86,227017.41,-3.728116,-38.487968,Fortaleza
2653,178,205953.94,-3.742591,-38.5047,Fortaleza
2656,70,131061.59,-3.747069,-38.477108,Fortaleza
2658,130,102976.97,-3.736566,-38.508343,Fortaleza
2662,97,171628.28,-3.72083,-38.518146,Fortaleza
2667,78,96070.33,-3.7195719,-38.5440701,Fortaleza
2668,56,78776.75,-3.7163213,-38.5606013,Fortaleza
2671,64,81757.47,-3.795253,-38.566418,Fortaleza
2675,63,84253.88,-3.805047,-38.534908,Fortaleza
2679,54,90494.91,-3.788236,-38.570072,Fortaleza
2686,68,81133.37,-3.80239,-38.566593,Fortaleza
2688,132,218435.99,-3.794886,-38.479122,Fortaleza
2689,73,78012.85,-3.8252569,-38.4857692,Fortaleza
2690,70,88934.65,-3.752324,-38.551979,Fortaleza
2691,75,98296.19,-3.743783,-38.541683,Fortaleza
2713,60,76764.65,-3.8432663,-38.49669,Fortaleza
2718,100,189103.16,-3.741648,-38.483677,Fortaleza
2719,126,367284.52,-3.732433,-38.5047,Fortaleza
2720,118,208762.4,-3.774688,-38.484921,Fortaleza
2721,125,395917.43,-3.742591,-38.5047,Fortaleza
2722,74,176714.72,-3.774008,-38.490818,Fortaleza
2723,100,156025.71,-3.738561,-38.508968,Fortaleza
2724,152,393122.38,-3.734332,-38.487621,Fortaleza
2725,86,216251.63,-3.728116,-38.487968,Fortaleza
2726,78,156498.78,-3.7598488,-38.4872336,Fortaleza
2727,104,225926.79,-3.747069,-38.477108,Fortaleza
2728,85,149174.62,-3.774008,-38.490818,Fortaleza
2729,82,249228.92,-3.741709,-38.511925,Fortaleza
2730,90,184108.78,-3.7604023,-38.4897058,Fortaleza
2731,100,151181.11,-3.808945,-38.492897,Fortaleza
2733,90,187269.23,-3.8089457,-38.4901501,Fortaleza
2734,156,408638.51,-3.743245,-38.497288,Fortaleza
2735,80,96049.42,-3.719949,-38.546413,Fortaleza
2736,117,234038.56,-3.772273,-38.485388,Fortaleza
2737,65,110778.25,-3.739096,-38.510961,Fortaleza
2738,62,87686.45,-3.778721,-38.571543,Fortaleza
2739,60,76764.65,-3.842971,-38.499108,Fortaleza
2740,58,93615.42,-3.8393343043,-38.3948779106,Aquiraz
2741,56,118579.54,-3.8395055804,-38.3947920799,Aquiraz
2743,77,124196.46,-3.727055495,-38.4920167923,Fortaleza
2745,107,165387.25,-3.8500389948,-38.3856296539,Aquiraz
2746,106,205017.78,-3.750967,-38.522916,Fortaleza
2747,110,213131.12,-3.741709,-38.511925,Fortaleza
2749,106,205641.88,-3.751081,-38.522812,Fortaleza
2750,117,235598.82,-3.774688,-38.484921,Fortaleza
2751,62,90182.86,-3.7777476,-38.5759417,Fortaleza
2752,130,321363.97,-3.738561,-38.508968,Fortaleza
2753,118,382575.04,-3.732693,-38.504745,Fortaleza
2754,177,371029.14,-3.747069,-38.477108,Fortaleza
2755,203,445827.87,-3.767503,-38.533596,Fortaleza
2756,152,410493.35,-3.767818,-38.492821,Fortaleza
2757,76,161647.63,-3.7672203,-38.4888676,Fortaleza
2758,91,193704.36,-3.7887191,-38.472405,Fortaleza
2759,115,246287.21,-3.999737,-38.442928,Aquiraz
2761,106,93303.37,-3.722449,-38.541384,Fortaleza
2764,79,93615.42,-3.8481419,-38.3931537,Aquiraz
2766,120,115459.02,-3.746797,-38.507014,Fortaleza
2768,59,118579.54,-3.741229,-38.477791,Fortaleza
2772,65,124820.57,-3.742512,-38.513828,Fortaleza
2773,127,109217.99,-3.746874,-38.53981,Fortaleza
2774,113,93615.42,-3.75585,-38.52599,Fortaleza
2775,188,358859.13,-3.732693,-38.504745,Fortaleza
2776,85,141047.24,-3.733244,-38.563896,Fortaleza
2777,102,265243.71,-3.848142,-38.393154,Aquiraz
2778,107,253936.0,-3.84575,-38.389745,Aquiraz
2779,94,162266.74,-3.736646,-38.558227,Fortaleza
2780,115,390064.28,-3.722669,-38.477774,Aquiraz
2782,98,215896.72,-3.73637,-38.504355,Fortaleza
2783,165,402809.48,-3.7456524,-38.4772809,Fortaleza
2784,92,221892.55,-3.7534941,-38.5205603,Fortaleza
2785,63,91218.98,-3.7777271,-38.573828,Fortaleza
2789,65,79909.41,-3.8065834,-38.5417603,Fortaleza
2790,70,84253.88,-3.806684,-38.569763,Fortaleza
2793,133,187230.85,-3.743501,-38.4911,Fortaleza
2794,86,102976.97,-3.728231,-38.555019,Fortaleza
2796,107,256880.73,-3.737848,-38.517838,Fortaleza
2797,189,308930.91,-3.762844,-38.478535,Fortaleza
2800,58,140423.14,-3.8452861288,-38.3913695812,Aquiraz
2801,72,141983.39,-3.8456607926,-38.3904308081,Aquiraz
2806,70,123260.31,-3.779174,-38.484013,Fortaleza
2807,55,102352.86,-7.239585,-39.322343,Juazeiro do Norte
2809,55,102352.86,-7.239585,-39.322343,Juazeiro do Norte
2810,80,88934.65,-7.260095,-39.317429,Juazeiro do Norte
2811,97,159146.22,-7.245503,-39.319618,Juazeiro do Norte
2812,97,160974.68,-7.245503,-39.319618,Juazeiro do Norte
2813,100,199883.21,-7.244343,-39.321249,Juazeiro do Norte
2814,97,159382.13,-7.244879,-39.322584,Juazeiro do Norte
2815,97,160974.68,-7.245099,-39.319596,Juazeiro do Norte
2816,87,154153.4,-7.225903,-39.324006,Juazeiro do Norte
2817,97,159382.13,-7.244879,-39.322584,Juazeiro do Norte
2819,97,163202.89,-7.244879,-39.322584,Juazeiro do Norte
2821,217,421759.35,-7.245439,-39.322093,Juazeiro do Norte
2822,100,197612.8,-7.244343,-39.321249,Juazeiro do Norte
2823,87,155924.49,-7.225903,-39.324006,Juazeiro do Norte
2825,100,197612.8,-7.244343,-39.321249,Juazeiro do Norte
2826,87,154153.4,-7.225903,-39.324006,Juazeiro do Norte
2827,100,199883.21,-7.244343,-39.321249,Juazeiro do Norte
2828,97,161213.3,-7.244879,-39.322584,Juazeiro do Norte
2829,217,410659.67,-7.245056,-39.323834,Juazeiro do Norte
2830,55,103528.81,-7.239585,-39.322343,Juazeiro do Norte
2831,80,88934.65,-7.260095,-39.317429,Juazeiro do Norte
2832,217,410659.67,-7.245056,-39.323834,Juazeiro do Norte
2833,80,88934.65,-7.260095,-39.317429,Juazeiro do Norte
2834,55,102352.86,-7.239585,-39.322343,Juazeiro do Norte
2835,167,299223.53,-3.7476263633,-38.4900376466,Fortaleza
2836,117,142036.48,-3.7329415,-38.5151334,Fortaleza
2838,68,157818.31,-3.7247577,-38.4874706,Fortaleza
2839,177,411434.25,-3.759513,-38.4856073,Fortaleza
2841,64,101416.71,-3.725033,-38.553089,Fortaleza
2843,164,246196.57,-3.7409527,-38.4938127,Fortaleza
2844,167,78012.85,-3.726034,-38.560387,Fortaleza
2845,64,81133.37,-3.712131,-38.567033,Fortaleza
2846,60,90494.91,-3.778135,-38.483918,Fortaleza
2848,56,131061.59,-3.721902,-38.47891,Fortaleza
2849,170,146664.17,-3.738561,-38.508968,Fortaleza
2851,130,218435.99,-3.741913,-38.507984,Fortaleza
2852,128,452474.56,-3.742591,-38.5047,Fortaleza
2853,70,159427.07,-3.745306,-38.505108,Fortaleza
2854,164,249641.14,-3.733789,-38.498131,Fortaleza
2855,233,405666.85,-3.734332,-38.487621,Fortaleza
2856,185,421269.42,-3.728189,-38.504482,Fortaleza
2857,240,468077.13,-3.728173,-38.496777,Fortaleza
2858,165,249641.14,-3.742591,-38.5047,Fortaleza
2859,91,171628.28,-3.746504,-38.496136,Fortaleza
2860,206,390064.28,-3.747069,-38.477108,Fortaleza
2861,126,212194.96,-3.748079,-38.497749,Fortaleza
2862,116,255882.16,-3.747069,-38.477108,Fortaleza
2863,127,146664.17,-3.747069,-38.477108,Fortaleza
2864,71,156025.71,-3.763332,-38.484375,Fortaleza
2866,153,405666.85,-3.734332,-38.487621,Fortaleza
2867,177,349497.59,-3.762844,-38.478535,Fortaleza
2868,117,131061.59,-3.748884,-38.515896,Fortaleza
2869,110,87374.39,-3.7365052,-38.4717235,Fortaleza
2870,68,102976.97,-3.741229,-38.477791,Fortaleza
2871,58,99856.45,-3.741229,-38.477791,Fortaleza
2872,113,218435.99,-3.999737,-38.442928,Aquiraz
2877,101,78012.85,-3.741229,-38.477791,Fortaleza
2878,200,343256.56,-3.747069,-38.477108,Fortaleza
2879,87,92055.17,-3.748738,-38.499027,Fortaleza
2880,66,78012.85,-3.7523198,-38.5062557,Fortaleza
2884,176,137302.62,-3.748535,-38.505444,Fortaleza
2886,145,274605.25,-3.755746,-38.466591,Fortaleza
2890,64,115459.02,-3.732433,-38.5047,Fortaleza
2891,137,156025.71,-3.736566,-38.508343,Fortaleza
2892,84,193471.88,-3.738561,-38.508968,Fortaleza
2893,102,118579.54,-3.746994,-38.507092,Fortaleza
2895,110,93615.42,-3.732433,-38.5047,Fortaleza
2896,60,124820.57,-3.733789,-38.498131,Fortaleza
2897,125,187230.85,-3.741913,-38.507984,Fortaleza
2898,112,156025.71,-3.733789,-38.498131,Fortaleza
2899,87,93615.42,-3.741888,-38.517216,Fortaleza
2902,126,171628.28,-3.730719,-38.49221,Fortaleza
2903,87,102976.97,-3.729147,-38.490417,Fortaleza
2904,64,265243.71,-3.726883,-38.49419,Fortaleza
2905,173,265243.71,-3.731724,-38.495735,Fortaleza
2907,238,499282.28,-3.728173,-38.496777,Fortaleza
2908,166,152905.19,-3.733789,-38.498131,Fortaleza
2909,200,337015.54,-3.742591,-38.5047,Fortaleza
2911,164,312051.42,-3.752334,-38.502289,Fortaleza
2912,66,227797.54,-3.726883,-38.49419,Fortaleza
2913,56,121700.05,-3.742591,-38.5047,Fortaleza
2914,190,405666.85,-3.7286572,-38.5070479,Fortaleza
2915,70,202833.42,-3.733789,-38.498131,Fortaleza
2916,92,209074.45,-3.741709,-38.511925,Fortaleza
2917,162,227797.54,-3.7268,-38.507565,Fortaleza
2918,76,212194.96,-3.731695,-38.488731,Fortaleza
2920,150,218435.99,-3.733956,-38.492195,Fortaleza
2921,82,87374.39,-3.7605652,-38.5311297,Fortaleza
2925,240,374461.71,-3.728173,-38.496777,Fortaleza
2934,80,136990.57,-3.742591,-38.5047,Fortaleza
2936,112,93615.42,-3.735896,-38.522251,Fortaleza
2937,64,87374.39,-3.753634,-38.468723,Fortaleza
2938,177,361979.65,-3.747069,-38.477108,Fortaleza
2939,126,215315.48,-3.747069,-38.477108,Fortaleza
2940,120,227797.54,-3.747069,-38.477108,Fortaleza
2941,63,109217.99,-3.747069,-38.477108,Fortaleza
2942,64,118579.54,-3.756806,-38.524403,Fortaleza
2943,56,90494.91,-3.741638,-38.52309,Fortaleza
2944,70,131061.59,-3.741638,-38.52309,Fortaleza
2945,68,156025.71,-3.748406,-38.529655,Fortaleza
2946,120,149784.68,-3.756806,-38.524403,Fortaleza
2948,65,88934.65,-3.767503,-38.533596,Fortaleza
2949,211,305810.39,-3.768856,-38.487968,Fortaleza
2950,142,156025.71,-3.760486,-38.488823,Fortaleza
2951,140,224677.02,-3.764348,-38.489929,Fortaleza
2952,148,404106.59,-3.762158,-38.485336,Fortaleza
2953,82,184110.34,-3.767818,-38.492821,Fortaleza
2963,63,82381.57,-3.812237,-38.533596,Fortaleza
2964,63,87374.39,-3.812237,-38.533596,Fortaleza
2965,101,99856.45,-3.729989,-38.551979,Fortaleza
2966,140,196592.39,-3.730393,-38.561062,Fortaleza
2967,112,106097.48,-3.7339052,-38.5637714,Fortaleza
2970,80,115459.02,-3.762844,-38.478535,Fortaleza
2976,86,81133.37,-3.72187,-38.551979,Fortaleza
2977,91,117019.28,-3.729989,-38.551979,Fortaleza
2980,67,98296.19,-3.729989,-38.551979,Fortaleza
2982,138,140423.14,-3.726883,-38.49419,Fortaleza
2983,81,151344.94,-3.726883,-38.49419,Fortaleza
2984,75,121700.05,-3.725485,-38.488728,Fortaleza
2985,125,255882.16,-3.726883,-38.49419,Fortaleza
2986,63,124820.57,-3.725485,-38.488728,Fortaleza
2988,203,92055.17,-3.7116281,-38.5540891,Fortaleza
2989,105,171628.28,-3.789071,-38.509956,Fortaleza
2991,68,78012.85,-3.782297,-38.503387,Fortaleza
2999,120,81133.37,-3.730811,-38.477108,Fortaleza
3001,65,99856.45,-3.794777,-38.498131,Fortaleza
3002,65,93615.42,-3.794777,-38.498131,Fortaleza
3004,138,93615.42,-3.738705,-38.518559,Fortaleza
3005,117,99856.45,-3.746994,-38.507092,Fortaleza
3007,131,109217.99,-3.73771,-38.475487,Fortaleza
3008,90,185957.06,-3.73771,-38.475487,Fortaleza
3009,70,166947.51,-3.741229,-38.477791,Fortaleza
3010,112,180989.82,-3.999737,-38.442928,Aquiraz
3012,78,177245.21,-3.630143,-38.742054,Caucaia
3019,58,124820.57,-3.722278,-38.465279,Fortaleza
3020,178,180989.82,-3.722278,-38.465279,Fortaleza
3029,57,89246.7,-3.794225,-38.50864,Fortaleza
3030,57,89246.7,-3.794225,-38.50864,Fortaleza
3034,80,116085.62,-3.7195719,-38.5440701,Fortaleza
3035,69,112498.28,-3.725391,-38.52309,Fortaleza
3036,78,114138.42,-3.7195719,-38.5440701,Fortaleza
3037,78,97003.05,-3.7195719,-38.5440701,Fortaleza
3038,78,114138.42,-3.7195719,-38.5440701,Fortaleza
3039,124,115459.02,-3.721626,-38.551071,Fortaleza
3040,80,109217.99,-3.746457,-38.556091,Fortaleza
3041,158,396211.69,-3.738561,-38.508968,Fortaleza
3043,56,156025.71,-3.741709,-38.511925,Fortaleza
3044,119,137302.62,-3.741709,-38.511925,Fortaleza
3048,173,296448.85,-3.733789,-38.498131,Fortaleza
3051,55,102976.97,-3.724844,-38.572979,Fortaleza
3052,54,99544.4,-3.724844,-38.572979,Fortaleza
3053,73,133870.06,-3.724844,-38.572979,Fortaleza
3054,72,133870.06,-3.724844,-38.572979,Fortaleza
3055,94,169443.92,-3.724844,-38.572979,Fortaleza
3059,63,103478.74,-3.756041,-38.550083,Fortaleza
3061,80,138800.47,-3.752324,-38.551979,Fortaleza
3063,60,92120.07,-3.756041,-38.550083,Fortaleza
3064,80,170424.7,-3.744422,-38.539082,Fortaleza
3065,73,146434.18,-3.744422,-38.539082,Fortaleza
3068,102,121700.05,-3.747069,-38.477108,Fortaleza
3071,104,199712.91,-3.767818,-38.492821,Fortaleza
3072,148,452474.56,-3.762158,-38.485336,Fortaleza
3073,74,163826.99,-3.774008,-38.490818,Fortaleza
3074,138,322240.52,-3.764348,-38.489929,Fortaleza
3075,164,337713.91,-3.763332,-38.484375,Fortaleza
3076,84,140423.14,-3.758406,-38.571667,Fortaleza
3078,82,165387.25,-3.739817,-38.555347,Fortaleza
3081,171,307951.07,-3.7409152,-38.5618555,Fortaleza
3085,58,78053.42,-3.812237,-38.533596,Fortaleza
3087,63,134182.11,-3.721134,-38.515652,Fortaleza
3089,75,177197.77,-3.741888,-38.517216,Fortaleza
3092,84,166152.4,-3.724844,-38.572979,Fortaleza
3093,56,117101.66,-3.733422,-38.559044,Fortaleza
3094,80,143543.65,-3.737558,-38.582165,Fortaleza
3099,70,176604.88,-3.788293,-38.466591,Fortaleza
3100,72,129196.46,-3.783123,-38.487621,Fortaleza
3101,61,93615.42,-3.72187,-38.551979,Fortaleza
3102,76,87374.39,-3.72187,-38.551979,Fortaleza
3103,71,131394.55,-3.728054,-38.569302,Fortaleza
3106,63,111631.4,-3.75609,-38.596596,Fortaleza
3107,63,115146.97,-3.75609,-38.596596,Fortaleza
3113,55,107969.79,-3.741638,-38.52309,Fortaleza
3114,189,429694.81,-3.7387679,-38.4698894,Fortaleza
3117,165,378206.32,-3.7387679,-38.4698894,Fortaleza
3119,67,124862.07,-3.75609,-38.596596,Fortaleza
3120,57,107665.85,-3.75609,-38.596596,Fortaleza
3121,60,86770.89,-3.788236,-38.570072,Fortaleza
3122,57,110434.99,-3.999737,-38.442928,Aquiraz
3123,63,132060.16,-3.999737,-38.442928,Aquiraz
3126,63,102825.62,-3.80239,-38.566593,Fortaleza
3127,64,109021.71,-3.80239,-38.566593,Fortaleza
3128,54,92510.14,-3.80239,-38.566593,Fortaleza
3129,63,101889.47,-3.80239,-38.566593,Fortaleza
3130,54,89244.52,-3.80239,-38.566593,Fortaleza
3133,99,180571.67,-3.808945,-38.492897,Fortaleza
3134,89,174550.95,-3.808945,-38.492897,Fortaleza
3135,103,195970.47,-3.808945,-38.492897,Fortaleza
3136,99,180571.67,-3.808945,-38.492897,Fortaleza
3137,103,199949.44,-3.808945,-38.492897,Fortaleza
3138,99,180571.67,-3.808945,-38.492897,Fortaleza
3139,89,162523.55,-3.808945,-38.492897,Fortaleza
3140,103,195970.47,-3.808945,-38.492897,Fortaleza
3170,57,89246.7,-3.794225,-38.50864,Fortaleza
3171,150,234038.56,-3.748079,-38.497749,Fortaleza
3172,172,467671.47,-3.750316,-38.492878,Fortaleza
3173,111,265551.7,-3.755746,-38.466591,Fortaleza
3174,78,150227.17,-3.747069,-38.477108,Fortaleza
3175,116,276854.83,-3.747069,-38.477108,Fortaleza
3176,116,251201.39,-3.747069,-38.477108,Fortaleza
3177,100,228888.16,-3.741648,-38.483677,Fortaleza
3178,105,251590.52,-3.747069,-38.477108,Fortaleza
3179,53,80521.43,-3.716053,-38.546726,Fortaleza
3180,215,227797.54,-3.741175,-38.490189,Fortaleza
3181,156,437007.42,-3.743245,-38.497288,Fortaleza
3182,136,271484.74,-3.74446,-38.496861,Fortaleza
3183,60,85814.14,-3.732433,-38.5047,Fortaleza
3184,93,224677.02,-3.746504,-38.496136,Fortaleza
3185,149,131061.59,-3.736384,-38.49836,Fortaleza
3186,70,151344.94,-3.737848,-38.517838,Fortaleza
3187,200,296448.85,-3.746688,-38.509289,Fortaleza
3188,143,496941.89,-3.738561,-38.508968,Fortaleza
3189,132,391691.31,-3.733658,-38.49313,Fortaleza
3190,158,396211.69,-3.738561,-38.508968,Fortaleza
3191,168,156025.71,-3.738561,-38.508968,Fortaleza
3192,75,152905.19,-3.742434,-38.506721,Fortaleza
3193,83,169100.66,-3.738561,-38.508968,Fortaleza
3194,117,299569.36,-3.732433,-38.5047,Fortaleza
3195,100,213692.81,-3.738561,-38.508968,Fortaleza
3196,126,279683.57,-3.742512,-38.513828,Fortaleza
3197,121,288226.29,-3.742591,-38.5047,Fortaleza
3198,57,139424.57,-3.738561,-38.508968,Fortaleza
3199,89,227349.43,-3.738561,-38.508968,Fortaleza
3200,84,202000.87,-3.738561,-38.508968,Fortaleza
3201,115,254927.29,-3.737848,-38.517838,Fortaleza
3202,95,267696.12,-3.732433,-38.5047,Fortaleza
3203,111,255119.51,-3.741888,-38.517216,Fortaleza
3204,112,137302.62,-3.738766,-38.5056379,Fortaleza
3205,129,338104.91,-3.738561,-38.508968,Fortaleza
3206,98,226883.23,-3.738766,-38.5056379,Fortaleza
3209,79,206631.09,-3.744675,-38.513313,Fortaleza
3211,120,271484.74,-3.741709,-38.511925,Fortaleza
3212,107,239936.34,-3.737848,-38.517838,Fortaleza
3213,95,177965.11,-3.742434,-38.506721,Fortaleza
3214,118,397650.87,-3.732693,-38.504745,Fortaleza
3215,72,215315.48,-3.726883,-38.49419,Fortaleza
3216,92,149784.68,-3.731695,-38.488731,Fortaleza
3217,91,192753.22,-3.733789,-38.498131,Fortaleza
3218,56,140423.14,-3.741709,-38.511925,Fortaleza
3219,85,232107.28,-3.726883,-38.49419,Fortaleza
3220,105,177869.31,-3.741709,-38.511925,Fortaleza
3223,164,465875.3,-3.731699,-38.492516,Fortaleza
3224,120,335811.02,-3.741709,-38.511925,Fortaleza
3225,163,470710.54,-3.741709,-38.511925,Fortaleza
3226,110,279428.32,-3.731695,-38.488731,Fortaleza
3227,126,415734.88,-3.742591,-38.5047,Fortaleza
3228,152,409099.41,-3.733873,-38.488148,Fortaleza
3229,61,182550.08,-3.732693,-38.504745,Fortaleza
3230,56,137302.62,-3.741709,-38.511925,Fortaleza
3232,56,168507.77,-3.741709,-38.511925,Fortaleza
3234,110,253800.47,-3.728506,-38.512775,Fortaleza
3235,66,255882.16,-3.726883,-38.49419,Fortaleza
3236,66,234038.56,-3.726883,-38.49419,Fortaleza
3237,92,196592.39,-3.741709,-38.511925,Fortaleza
3238,66,265243.71,-3.726883,-38.49419,Fortaleza
3239,76,180053.67,-3.726883,-38.49419,Fortaleza
3240,149,202833.42,-3.733658,-38.49313,Fortaleza
3241,134,156025.71,-3.742591,-38.5047,Fortaleza
3242,160,243400.11,-3.730499,-38.509892,Fortaleza
3243,145,452474.56,-3.725148,-38.505863,Fortaleza
3246,89,196606.75,-3.782062,-38.546268,Fortaleza
3247,63,103346.12,-3.795253,-38.566418,Fortaleza
3248,80,240812.58,-3.747069,-38.477108,Fortaleza
3249,126,288767.08,-3.747069,-38.477108,Fortaleza
3250,98,254639.58,-3.747069,-38.477108,Fortaleza
3251,96,281442.3,-3.7465103,-38.4720368,Fortaleza
3252,112,247318.23,-3.747069,-38.477108,Fortaleza
3253,150,357706.73,-3.747069,-38.477108,Fortaleza
3255,165,425993.88,-3.747069,-38.477108,Fortaleza
3256,230,507208.38,-3.748738,-38.499027,Fortaleza
3257,154,391358.35,-3.748738,-38.499027,Fortaleza
3258,100,305048.68,-3.747069,-38.477108,Fortaleza
3259,95,229201.77,-3.747069,-38.477108,Fortaleza
3260,117,303937.46,-3.756806,-38.524403,Fortaleza
3261,164,400767.64,-3.756806,-38.524403,Fortaleza
3262,106,210634.71,-3.74719,-38.523746,Fortaleza
3263,90,202833.42,-3.748406,-38.529655,Fortaleza
3264,146,374461.71,-3.747069,-38.477108,Fortaleza
3266,111,285549.21,-3.767503,-38.533596,Fortaleza
3267,90,183410.41,-3.741638,-38.52309,Fortaleza
3268,87,203625.72,-3.782062,-38.546268,Fortaleza
3269,132,333895.02,-3.748406,-38.529655,Fortaleza
3270,203,480487.42,-3.767503,-38.533596,Fortaleza
3271,182,382096.67,-3.774008,-38.490818,Fortaleza
3272,146,311739.37,-3.772432,-38.492786,Fortaleza
3273,186,408787.36,-3.772432,-38.492786,Fortaleza
3275,118,271520.62,-3.774688,-38.484921,Fortaleza
3276,172,389735.69,-3.766579,-38.492878,Fortaleza
3277,126,215480.87,-3.77714,-38.487774,Fortaleza
3278,81,152753.54,-3.783123,-38.487621,Fortaleza
3279,74,189945.7,-3.774008,-38.490818,Fortaleza
3280,70,161716.28,-3.783123,-38.487621,Fortaleza
3281,138,323439.11,-3.764348,-38.489929,Fortaleza
3282,164,352755.41,-3.783123,-38.487621,Fortaleza
