area_m2,price_usd,lat,lon,place
228,436871.99,-12.998506,-38.52309,Salvador
76,152905.19,-12.984901,-38.439594,Salvador
86,131061.59,-12.993305,-38.45739,Salvador
80,90494.91,-13.009679,-38.486305,Salvador
104,102976.97,-13.009875,-38.481541,Salvador
61,102976.97,-12.98223,-38.43898,Salvador
86,131061.59,-12.993305,-38.45739,Salvador
80,140423.14,-12.983924,-38.450443,Salvador
92,201273.16,-12.993305,-38.45739,Salvador
77,146352.11,-12.993889,-38.479481,Salvador
111,171628.28,-12.991933,-38.465279,Salvador
77,146352.11,-12.993889,-38.479481,Salvador
111,171628.28,-12.991933,-38.465279,Salvador
72,74892.34,-12.957624,-38.45739,Salvador
72,102976.97,-12.971983,-38.435127,Salvador
120,99856.45,-12.9989637,-38.4983503,Salvador
107,121700.05,-14.74019,-39.064465,Ilhéus
72,76452.59,-14.851018,-40.819704,Vitória da Conquista
79,140423.14,-12.957254,-38.429649,Salvador
231,374461.71,-12.964468,-38.417938,Salvador
113,148848.53,-12.9975183,-38.5181891,Salvador
90,93615.42,-13.001876,-38.501404,Salvador
63,137302.62,-12.974083,-38.431091,Salvador
110,182550.08,-12.996323,-38.481049,Salvador
74,79573.11,-12.9910727,-38.4815557,Salvador
115,202833.42,-12.9871745,-38.4624288,Salvador
178,499282.28,-13.004878,-38.532276,Salvador
66,112338.51,-13.000443,-38.45739,Salvador
115,202833.42,-12.9871745,-38.4624288,Salvador
90,93615.42,-13.001876,-38.501404,Salvador
63,137302.62,-12.974083,-38.431091,Salvador
110,182550.08,-12.996323,-38.481049,Salvador
178,499282.28,-13.004878,-38.532276,Salvador
78,88934.65,-12.978013,-38.443554,Salvador
57,79573.11,-12.965071,-38.435036,Salvador
155,265243.71,-12.950598,-38.40873,Salvador
68,112338.51,-12.9903761,-38.4468721,Salvador
103,115459.02,-14.86265,-40.82159,Vitória da Conquista
65,190351.36,-12.998506,-38.52309,Salvador
90,162266.74,-12.998506,-38.52309,Salvador
90,110778.25,-12.998506,-38.52309,Salvador
143,410659.67,-13.004878,-38.532276,Salvador
117,234038.56,-12.985207,-38.456074,Salvador
135,340136.05,-12.992472,-38.52298,Salvador
94,131061.59,-12.981382,-38.444435,Salvador
94,131061.59,-12.981382,-38.444435,Salvador
79,109217.99,-13.000443,-38.45739,Salvador
90,140423.14,-12.981397,-38.441444,Salvador
109,180989.82,-13.001801,-38.517838,Salvador
207,227797.54,-13.000443,-38.45739,Salvador
82,82693.62,-12.993305,-38.45739,Salvador
82,99856.45,-12.973222,-38.435795,Salvador
78,121700.05,-12.993889,-38.479481,Salvador
207,227797.54,-13.000443,-38.45739,Salvador
82,99856.45,-12.973222,-38.435795,Salvador
78,121700.05,-12.993889,-38.479481,Salvador
113,274605.25,-12.964468,-38.417938,Salvador
195,318292.45,-13.000164,-38.489021,Salvador
154,199712.91,-13.002345,-38.528343,Salvador
225,301909.75,-12.951873,-38.4057121,Salvador
187,481829.24,-12.94999,-38.391624,Salvador
130,210141.67,-12.9523732,-38.4070229,Salvador
109,234038.56,-12.985207,-38.456074,Salvador
88,147756.35,-12.951873,-38.4057121,Salvador
123,180989.82,-12.9858046,-38.4672847,Salvador
142,209886.1,-12.9858046,-38.4672847,Salvador
155,231171.44,-12.964468,-38.417938,Salvador
113,215717.71,-12.964468,-38.417938,Salvador
60,86899.45,-12.995789,-38.516903,Salvador
72,103356.73,-12.995789,-38.516903,Salvador
84,120401.61,-12.995789,-38.516903,Salvador
72,106608.62,-12.995789,-38.516903,Salvador
134,193680.64,-12.951873,-38.4057121,Salvador
180,249609.93,-12.951873,-38.4057121,Salvador
110,143496.84,-12.9523732,-38.4070229,Salvador
90,134743.18,-12.964468,-38.417938,Salvador
75,114421.45,-12.964468,-38.417938,Salvador
133,226861.38,-12.98223,-38.43898,Salvador
133,230478.99,-12.98223,-38.43898,Salvador
119,234038.56,-12.993533,-38.526047,Salvador
96,109217.99,-13.009679,-38.486305,Salvador
72,88934.65,-12.992462,-38.444553,Salvador
176,259002.68,-12.991933,-38.465279,Salvador
91,82693.62,-13.000443,-38.45739,Salvador
76,92055.17,-12.971625,-38.486305,Salvador
54,81757.47,-12.965071,-38.435036,Salvador
54,85190.03,-12.965071,-38.435036,Salvador
96,171628.28,-12.941992,-38.403465,Salvador
150,218435.99,-12.9857,-38.519516,Salvador
74,118579.54,-12.98223,-38.43898,Salvador
100,227797.54,-12.992472,-38.52298,Salvador
92,156025.71,-12.985207,-38.456074,Salvador
72,102976.97,-13.0093166,-38.4828866,Salvador
94,149784.68,-13.0079949,-38.5082536,Salvador
154,202833.42,-12.993305,-38.45739,Salvador
82,78012.85,-12.989811,-38.484592,Salvador
137,249641.14,-12.980449,-38.4560755,Salvador
74,238860.07,-13.004092,-38.5047,Salvador
120,275240.59,-13.004092,-38.5047,Salvador
103,112338.51,-12.989811,-38.484592,Salvador
82,78012.85,-12.989811,-38.484592,Salvador
72,88934.65,-12.992462,-38.444553,Salvador
176,259002.68,-12.991933,-38.465279,Salvador
72,102976.97,-13.0093166,-38.4828866,Salvador
180,199712.91,-13.000443,-38.45739,Salvador
91,82693.62,-13.000443,-38.45739,Salvador
70,124820.57,-13.000443,-38.45739,Salvador
154,202833.42,-12.993305,-38.45739,Salvador
76,92055.17,-12.971625,-38.486305,Salvador
72,118579.54,-12.974941,-38.440117,Salvador
73,99856.45,-12.974941,-38.440117,Salvador
54,81757.47,-12.965071,-38.435036,Salvador
54,85190.03,-12.965071,-38.435036,Salvador
70,124820.57,-13.000443,-38.45739,Salvador
72,118579.54,-12.974941,-38.440117,Salvador
153,280846.28,-13.000443,-38.45739,Salvador
122,296162.39,-12.985207,-38.456074,Salvador
122,319948.82,-12.985207,-38.456074,Salvador
116,163784.24,-12.951873,-38.4057121,Salvador
232,312546.33,-12.951873,-38.4057121,Salvador
171,252179.05,-12.9523732,-38.4070229,Salvador
110,162573.48,-12.9523732,-38.4070229,Salvador
68,74892.34,-14.874759,-40.809179,Vitória da Conquista
80,121700.05,-12.9994819,-38.4560755,Salvador
157,234038.56,-12.9928931,-38.4665922,Salvador
146,438928.41,-13.004092,-38.5047,Salvador
79,128561.75,-12.941992,-38.403465,Salvador
124,331484.42,-13.000443,-38.45739,Salvador
210,478162.32,-13.0032515,-38.5112012,Salvador
76,187418.39,-12.994164,-38.518372,Salvador
89,226984.02,-12.994164,-38.518372,Salvador
89,230103.6,-12.994164,-38.518372,Salvador
108,202833.42,-12.993305,-38.45739,Salvador
70,121700.05,-12.98223,-38.43898,Salvador
125,134182.11,-13.004878,-38.532276,Salvador
122,278978.34,-12.985207,-38.456074,Salvador
140,413313.36,-12.964468,-38.417938,Salvador
140,430566.37,-12.964468,-38.417938,Salvador
243,493041.25,-12.950598,-38.40873,Salvador
161,446119.32,-12.985207,-38.456074,Salvador
108,202833.42,-12.993305,-38.45739,Salvador
70,121700.05,-12.98223,-38.43898,Salvador
131,283966.79,-12.984901,-38.439594,Salvador
92,162266.74,-12.993889,-38.479481,Salvador
149,305810.39,-12.993305,-38.45739,Salvador
102,152905.19,-12.993305,-38.45739,Salvador
92,162266.74,-12.993889,-38.479481,Salvador
149,305810.39,-12.993305,-38.45739,Salvador
100,187230.85,-14.6833333,-41.0333333,Salvador
95,84253.88,-14.862919,-40.819578,Vitória da Conquista
79,129101.29,-3.90139,-38.39111,Aquiraz
68,95175.68,-3.8485377,-38.3954047,Aquiraz
183,193471.88,-3.8464118,-38.3961259,Aquiraz
120,218435.99,-3.7536822,-38.5120276,Fortaleza
161,280846.28,-3.7352233,-38.4947881,Fortaleza
68,134182.11,-3.7484843,-38.4756068,Fortaleza
78,137302.62,-3.726824,-38.480502,Fortaleza
147,207514.19,-3.8485377,-38.3954047,Aquiraz
94,187230.85,-3.7247577,-38.4874706,Fortaleza
200,349497.59,-3.7607777,-38.4806034,Fortaleza
138,255882.16,-3.7443698,-38.475917,Fortaleza
94,187230.85,-3.7247577,-38.4874706,Fortaleza
120,193471.88,-3.7352233,-38.4947881,Fortaleza
124,137302.62,-3.7456524,-38.4772809,Fortaleza
150,193471.88,-3.7456524,-38.4772809,Fortaleza
65,149784.68,-3.7368765,-38.505031,Fortaleza
65,124820.57,-3.7343519,-38.5147467,Fortaleza
82,124820.57,-3.726824,-38.480502,Fortaleza
137,117019.28,-3.7451144,-38.473601,Fortaleza
82,134182.11,-3.7247577,-38.4874706,Fortaleza
70,123260.31,-3.7280856,-38.5000477,Fortaleza
170,131061.59,-3.7422697,-38.4965336,Fortaleza
74,146664.17,-3.7988561,-38.4919895,Fortaleza
80,180989.82,-3.7398191,-38.4973437,Fortaleza
150,162266.74,-3.7338968,-38.4954373,Fortaleza
125,193471.88,-3.7335323,-38.4931598,Fortaleza
185,177869.31,-3.795147,-38.5008081,Fortaleza
68,171628.28,-3.7286996,-38.5058938,Fortaleza
94,198152.65,-3.7358556,-38.5036334,Fortaleza
66,249641.14,-3.7253635,-38.4911697,Fortaleza
156,296448.85,-3.7456524,-38.4772809,Fortaleza
150,249641.14,-3.762844,-38.4915958,Fortaleza
190,215315.48,-3.7422697,-38.4965336,Fortaleza
65,124820.57,-3.7265496,-38.5098297,Fortaleza
62,118579.54,-3.7210903,-38.5136942,Fortaleza
123,302689.88,-3.7338968,-38.4954373,Fortaleza
101,152905.19,-3.8444033,-38.3915269,Aquiraz
150,212194.96,-3.7280856,-38.5000477,Fortaleza
222,343256.56,-3.7267384,-38.5065383,Fortaleza
146,174748.79,-3.7410913,-38.4966839,Fortaleza
127,177869.31,-3.7391031,-38.5139302,Fortaleza
160,212194.96,-3.730343,-38.5099322,Fortaleza
115,131061.59,-3.7326482,-38.4849489,Fortaleza
105,124820.57,-3.7342783,-38.4881602,Fortaleza
72,162266.74,-3.8477083,-38.3924772,Aquiraz
240,468077.13,-3.7397941,-38.4940919,Fortaleza
77,172083.87,-3.7320931,-38.4887704,Fortaleza
123,270400.04,-3.7358474,-38.5117124,Fortaleza
132,249879.86,-3.7426697,-38.4918443,Fortaleza
58,98421.01,-3.8444033,-38.3915269,Aquiraz
56,146664.17,-3.7265496,-38.5098297,Fortaleza
108,259002.68,-3.7265496,-38.5098297,Fortaleza
162,333895.02,-3.7601416,-38.4855453,Fortaleza
61,149784.68,-3.7345467,-38.4999852,Fortaleza
76,146352.11,-3.7280316,-38.4968074,Fortaleza
120,140423.14,-3.7408391,-38.4941667,Fortaleza
112,224677.02,-3.7442892,-38.4969441,Fortaleza
100,193471.88,-3.7443698,-38.475917,Fortaleza
117,282256.75,-3.7341738,-38.5081168,Fortaleza
79,163021.9,-3.739256,-38.4867108,Fortaleza
137,156025.71,-3.7289422,-38.4842625,Fortaleza
83,124820.57,-3.7834417,-38.4842005,Fortaleza
122,174748.79,-3.742896,-38.5048054,Fortaleza
65,120139.79,-3.8373832,-38.3993213,Aquiraz
138,255882.16,-3.7443698,-38.475917,Fortaleza
164,343256.56,-3.7633776,-38.4854061,Fortaleza
145,281782.43,-3.7682428,-38.4913226,Fortaleza
138,289895.77,-3.7387679,-38.4698894,Fortaleza
55,125756.72,-3.7387679,-38.4698894,Fortaleza
130,216251.63,-3.7387679,-38.4698894,Fortaleza
120,205953.94,-3.7368694,-38.5588985,Fortaleza
240,499282.28,-3.7280856,-38.5000477,Fortaleza
114,199712.91,-3.8444033,-38.3915269,Aquiraz
68,187230.85,-3.7266338,-38.491613,Fortaleza
102,207906.75,-3.824458,-38.418973,Aquiraz
168,350257.44,-3.7589294,-38.490122,Fortaleza
169,347376.89,-3.7609504,-38.4846454,Fortaleza
191,374461.71,-3.7436418,-38.5055843,Fortaleza
130,171628.28,-3.7275776,-38.5067157,Fortaleza
68,109217.99,-3.7369961,-38.4830081,Fortaleza
89,177869.31,-3.7540644,-38.5378565,Fortaleza
240,162266.74,-3.7325145,-38.4610532,Fortaleza
100,131061.59,-3.7342783,-38.4881602,Fortaleza
108,107657.74,-3.7417911,-38.4782765,Fortaleza
132,196592.39,-3.7494184,-38.5058302,Fortaleza
72,104537.22,-3.8079797,-38.496936,Fortaleza
72,311769.64,-3.7253635,-38.4911697,Fortaleza
72,133245.95,-3.8444033,-38.3915269,Aquiraz
104,187230.85,-3.8444033,-38.3915269,Aquiraz
63,124820.57,-3.8448094,-38.3935056,Aquiraz
68,134182.11,-3.7484843,-38.4756068,Fortaleza
56,165387.25,-3.7387716,-38.5047914,Fortaleza
91,191911.62,-3.7387716,-38.5047914,Fortaleza
70,126692.87,-3.7387716,-38.5047914,Fortaleza
186,364164.01,-3.7387716,-38.5047914,Fortaleza
161,347313.23,-3.7387716,-38.5047914,Fortaleza
120,208138.3,-3.7387716,-38.5047914,Fortaleza
76,141151.15,-3.7387716,-38.5047914,Fortaleza
169,392249.89,-3.7387716,-38.5047914,Fortaleza
220,481234.16,-3.7387716,-38.5047914,Fortaleza
165,375162.57,-3.7387716,-38.5047914,Fortaleza
148,308702.49,-3.7387716,-38.5047914,Fortaleza
113,220792.29,-3.7387716,-38.5047914,Fortaleza
91,271195.46,-3.7387716,-38.5047914,Fortaleza
75,125725.51,-3.7387716,-38.5047914,Fortaleza
55,76106.84,-3.7387716,-38.5047914,Fortaleza
107,216750.92,-3.7387716,-38.5047914,Fortaleza
91,467484.24,-3.7387716,-38.5047914,Fortaleza
217,459526.93,-3.7387716,-38.5047914,Fortaleza
69,127552.89,-3.7387716,-38.5047914,Fortaleza
105,185597.89,-3.7387716,-38.5047914,Fortaleza
83,205805.4,-3.7387716,-38.5047914,Fortaleza
111,231230.1,-3.7387716,-38.5047914,Fortaleza
87,177713.28,-3.7387716,-38.5047914,Fortaleza
57,119203.64,-3.7387716,-38.5047914,Fortaleza
121,249017.03,-3.7387716,-38.5047914,Fortaleza
152,366785.24,-3.7387716,-38.5047914,Fortaleza
185,369938.52,-3.7387716,-38.5047914,Fortaleza
188,383953.69,-3.7387716,-38.5047914,Fortaleza
129,222040.19,-3.7387716,-38.5047914,Fortaleza
118,252291.7,-3.7387716,-38.5047914,Fortaleza
95,204984.08,-3.7387716,-38.5047914,Fortaleza
68,120869.99,-3.7387716,-38.5047914,Fortaleza
106,192535.72,-3.7387716,-38.5047914,Fortaleza
87,211857.33,-3.7387716,-38.5047914,Fortaleza
94,164218.93,-3.7387716,-38.5047914,Fortaleza
87,140384.44,-3.7387716,-38.5047914,Fortaleza
95,193315.85,-3.7387716,-38.5047914,Fortaleza
95,500877.48,-3.7387716,-38.5047914,Fortaleza
84,187563.5,-3.7387716,-38.5047914,Fortaleza
106,187230.85,-3.7387716,-38.5047914,Fortaleza
90,184108.78,-3.7387716,-38.5047914,Fortaleza
117,212194.96,-3.7387716,-38.5047914,Fortaleza
63,77700.8,-3.7387716,-38.5047914,Fortaleza
98,186977.78,-3.7387716,-38.5047914,Fortaleza
78,143930.59,-3.7387716,-38.5047914,Fortaleza
172,344259.18,-3.7387716,-38.5047914,Fortaleza
177,360597.26,-3.7387716,-38.5047914,Fortaleza
85,128542.4,-3.7387716,-38.5047914,Fortaleza
80,197116.02,-3.7387716,-38.5047914,Fortaleza
210,455202.83,-3.7387716,-38.5047914,Fortaleza
158,339980.02,-3.7387716,-38.5047914,Fortaleza
85,141027.58,-3.7387716,-38.5047914,Fortaleza
80,173100.23,-3.7387716,-38.5047914,Fortaleza
82,166935.34,-3.7387716,-38.5047914,Fortaleza
113,184110.34,-3.7387716,-38.5047914,Fortaleza
81,171097.79,-3.7387716,-38.5047914,Fortaleza
67,184139.67,-3.7387716,-38.5047914,Fortaleza
98,213444.73,-3.7387716,-38.5047914,Fortaleza
72,121388.0,-3.7387716,-38.5047914,Fortaleza
114,190351.36,-3.7387716,-38.5047914,Fortaleza
221,466493.47,-3.7387716,-38.5047914,Fortaleza
115,230678.39,-3.7387716,-38.5047914,Fortaleza
101,142971.04,-3.7387716,-38.5047914,Fortaleza
163,458403.54,-3.7387716,-38.5047914,Fortaleza
141,274030.14,-3.7387716,-38.5047914,Fortaleza
85,146352.11,-3.7387716,-38.5047914,Fortaleza
112,230918.05,-3.7387716,-38.5047914,Fortaleza
78,164687.94,-3.7387716,-38.5047914,Fortaleza
80,196719.4,-3.7387716,-38.5047914,Fortaleza
117,286199.83,-3.7387716,-38.5047914,Fortaleza
79,121442.3,-3.7387716,-38.5047914,Fortaleza
58,124820.57,-3.7387716,-38.5047914,Fortaleza
116,247449.29,-3.7387716,-38.5047914,Fortaleza
154,212893.34,-3.7387716,-38.5047914,Fortaleza
126,359347.81,-3.7387716,-38.5047914,Fortaleza
163,418457.52,-3.7387716,-38.5047914,Fortaleza
164,403410.41,-3.7387716,-38.5047914,Fortaleza
163,337670.84,-3.7387716,-38.5047914,Fortaleza
88,171468.51,-3.7387716,-38.5047914,Fortaleza
56,100852.52,-3.7387716,-38.5047914,Fortaleza
89,140727.07,-3.7387716,-38.5047914,Fortaleza
67,127267.05,-3.7387716,-38.5047914,Fortaleza
132,338530.23,-3.7387716,-38.5047914,Fortaleza
57,79007.98,-3.7387716,-38.5047914,Fortaleza
111,194556.26,-3.7387716,-38.5047914,Fortaleza
165,328059.66,-3.738561,-38.508968,Fortaleza
246,519971.29,-3.738561,-38.508968,Fortaleza
118,299569.36,-3.738561,-38.508968,Fortaleza
203,427306.06,-3.738561,-38.508968,Fortaleza
168,375553.89,-3.738561,-38.508968,Fortaleza
72,148658.17,-3.738561,-38.508968,Fortaleza
106,120239.34,-3.738561,-38.508968,Fortaleza
70,131369.9,-3.738561,-38.508968,Fortaleza
56,108955.56,-3.738561,-38.508968,Fortaleza
72,151290.64,-3.738561,-38.508968,Fortaleza
87,188001.93,-3.738561,-38.508968,Fortaleza
110,221131.81,-3.738561,-38.508968,Fortaleza
64,80509.26,-3.738561,-38.508968,Fortaleza
60,83372.65,-3.738561,-38.508968,Fortaleza
75,152704.23,-3.738561,-38.508968,Fortaleza
67,87374.39,-3.738561,-38.508968,Fortaleza
130,234038.56,-3.738561,-38.508968,Fortaleza
63,78012.85,-3.738561,-38.508968,Fortaleza
91,182877.73,-3.738561,-38.508968,Fortaleza
143,362073.26,-3.738561,-38.508968,Fortaleza
130,305001.24,-3.738561,-38.508968,Fortaleza
61,132561.31,-3.738561,-38.508968,Fortaleza
155,361511.57,-3.738561,-38.508968,Fortaleza
119,255337.95,-3.738561,-38.508968,Fortaleza
65,209074.45,-3.7387716,-38.5047914,Fortaleza
110,253562.06,-3.7387716,-38.5047914,Fortaleza
107,205953.94,-3.738561,-38.508968,Fortaleza
94,209074.45,-3.738561,-38.508968,Fortaleza
115,244231.41,-3.8597587372,-38.3875608444,Aquiraz
118,279286.02,-3.8680225717,-38.3746862411,Aquiraz
204,265243.71,-3.861771181,-38.3794498444,Aquiraz
113,279846.47,-3.8568899261,-38.3828830719,Aquiraz
95,128097.11,-3.8544921064,-38.385887146,Aquiraz
91,159908.56,-3.8517517328,-38.3857154846,Aquiraz
87,143934.96,-3.8531219207,-38.3853721619,Aquiraz
83,112698.93,-3.8547276069,-38.3848142624,Aquiraz
151,281470.38,-3.738561,-38.508968,Fortaleza
64,128091.49,-3.738561,-38.508968,Fortaleza
57,99419.58,-3.738561,-38.508968,Fortaleza
74,138112.08,-3.738561,-38.508968,Fortaleza
76,114834.92,-3.738561,-38.508968,Fortaleza
124,305810.39,-3.738561,-38.508968,Fortaleza
81,134703.23,-3.738561,-38.508968,Fortaleza
64,93615.42,-7.227133,-39.3237,Juazeiro do Norte
68,124196.46,-3.8371719405,-38.4016799927,Aquiraz
108,202833.42,-3.738504,-38.561552,Fortaleza
53,96735.94,-3.74036,-38.533723,Fortaleza
68,87374.39,-3.749081,-38.547996,Fortaleza
76,154465.45,-3.846238845,-38.3904576302,Aquiraz
204,380702.73,-3.736646,-38.558227,Fortaleza
76,187230.85,-3.727006,-38.489125,Fortaleza
165,421269.42,-3.751621,-38.528736,Fortaleza
100,140423.14,-3.750555,-38.52545,Fortaleza
114,190351.36,-3.8476839744,-38.3883655071,Aquiraz
82,134182.11,-3.742317,-38.567059,Fortaleza
107,152905.19,-3.8490327596,-38.3887624741,Aquiraz
83,112698.93,-3.8458855908,-38.3907794952,Aquiraz
136,243400.11,-3.8368079777,-38.4012722969,Aquiraz
151,174748.79,-3.744357,-38.4838,Fortaleza
111,103161.5,-3.842524,-38.395178,Aquiraz
54,75360.41,-3.788921,-38.571661,Fortaleza
60,78012.85,-3.804349,-38.541001,Fortaleza
100,96735.94,-3.771997,-38.498443,Fortaleza
90,235606.0,-3.8481419,-38.3931537,Aquiraz
63,138771.14,-3.8481419,-38.3931537,Aquiraz
93,92991.32,-3.759006,-38.517192,Fortaleza
63,113898.77,-3.754004,-38.52605,Fortaleza
110,98296.19,-3.78072,-38.568413,Fortaleza
88,187230.85,-3.8378249321,-38.39815557,Aquiraz
58,111277.53,-3.8481419,-38.3931537,Aquiraz
57,105161.33,-3.8481419,-38.3931537,Aquiraz
101,263548.33,-3.8913150181,-38.3593654633,Aquiraz
87,149784.68,-3.741709,-38.511925,Fortaleza
78,121700.05,-3.749303,-38.466316,Fortaleza
76,140423.14,-3.774202,-38.490143,Fortaleza
76,140423.14,-3.774202,-38.490143,Fortaleza
55,87374.39,-3.727497,-38.520771,Fortaleza
93,202833.42,-3.7273,-38.485538,Fortaleza
194,310491.16,-3.732433,-38.5047,Fortaleza
63,102976.97,-3.80239,-38.566593,Fortaleza
143,234038.56,-3.749207,-38.505657,Fortaleza
172,390064.28,-3.767818,-38.492821,Fortaleza
69,143231.6,-3.741229,-38.477791,Fortaleza
92,149784.68,-3.748406,-38.529655,Fortaleza
100,202833.42,-3.999737,-38.442928,Aquiraz
86,227017.41,-3.728116,-38.487968,Fortaleza
178,205953.94,-3.742591,-38.5047,Fortaleza
70,131061.59,-3.747069,-38.477108,Fortaleza
130,102976.97,-3.736566,-38.508343,Fortaleza
97,171628.28,-3.72083,-38.518146,Fortaleza
78,96070.33,-3.7195719,-38.5440701,Fortaleza
56,78776.75,-3.7163213,-38.5606013,Fortaleza
64,81757.47,-3.795253,-38.566418,Fortaleza
63,84253.88,-3.805047,-38.534908,Fortaleza
54,90494.91,-3.788236,-38.570072,Fortaleza
68,81133.37,-3.80239,-38.566593,Fortaleza
132,218435.99,-3.794886,-38.479122,Fortaleza
73,78012.85,-3.8252569,-38.4857692,Fortaleza
70,88934.65,-3.752324,-38.551979,Fortaleza
75,98296.19,-3.743783,-38.541683,Fortaleza
60,76764.65,-3.8432663,-38.49669,Fortaleza
100,189103.16,-3.741648,-38.483677,Fortaleza
126,367284.52,-3.732433,-38.5047,Fortaleza
118,208762.4,-3.774688,-38.484921,Fortaleza
125,395917.43,-3.742591,-38.5047,Fortaleza
74,176714.72,-3.774008,-38.490818,Fortaleza
100,156025.71,-3.738561,-38.508968,Fortaleza
152,393122.38,-3.734332,-38.487621,Fortaleza
86,216251.63,-3.728116,-38.487968,Fortaleza
78,156498.78,-3.7598488,-38.4872336,Fortaleza
104,225926.79,-3.747069,-38.477108,Fortaleza
85,149174.62,-3.774008,-38.490818,Fortaleza
82,249228.92,-3.741709,-38.511925,Fortaleza
90,184108.78,-3.7604023,-38.4897058,Fortaleza
100,151181.11,-3.808945,-38.492897,Fortaleza
90,187269.23,-3.8089457,-38.4901501,Fortaleza
156,408638.51,-3.743245,-38.497288,Fortaleza
80,96049.42,-3.719949,-38.546413,Fortaleza
117,234038.56,-3.772273,-38.485388,Fortaleza
65,110778.25,-3.739096,-38.510961,Fortaleza
62,87686.45,-3.778721,-38.571543,Fortaleza
60,76764.65,-3.842971,-38.499108,Fortaleza
58,93615.42,-3.8393343043,-38.3948779106,Aquiraz
56,118579.54,-3.8395055804,-38.3947920799,Aquiraz
77,124196.46,-3.727055495,-38.4920167923,Fortaleza
107,165387.25,-3.8500389948,-38.3856296539,Aquiraz
106,205017.78,-3.750967,-38.522916,Fortaleza
110,213131.12,-3.741709,-38.511925,Fortaleza
106,205641.88,-3.751081,-38.522812,Fortaleza
117,235598.82,-3.774688,-38.484921,Fortaleza
62,90182.86,-3.7777476,-38.5759417,Fortaleza
130,321363.97,-3.738561,-38.508968,Fortaleza
118,382575.04,-3.732693,-38.504745,Fortaleza
177,371029.14,-3.747069,-38.477108,Fortaleza
203,445827.87,-3.767503,-38.533596,Fortaleza
152,410493.35,-3.767818,-38.492821,Fortaleza
76,161647.63,-3.7672203,-38.4888676,Fortaleza
91,193704.36,-3.7887191,-38.472405,Fortaleza
115,246287.21,-3.999737,-38.442928,Aquiraz
106,93303.37,-3.722449,-38.541384,Fortaleza
79,93615.42,-3.8481419,-38.3931537,Aquiraz
120,115459.02,-3.746797,-38.507014,Fortaleza
59,118579.54,-3.741229,-38.477791,Fortaleza
65,124820.57,-3.742512,-38.513828,Fortaleza
127,109217.99,-3.746874,-38.53981,Fortaleza
113,93615.42,-3.75585,-38.52599,Fortaleza
188,358859.13,-3.732693,-38.504745,Fortaleza
85,141047.24,-3.733244,-38.563896,Fortaleza
102,265243.71,-3.848142,-38.393154,Aquiraz
107,253936.0,-3.84575,-38.389745,Aquiraz
94,162266.74,-3.736646,-38.558227,Fortaleza
115,390064.28,-3.722669,-38.477774,Aquiraz
98,215896.72,-3.73637,-38.504355,Fortaleza
165,402809.48,-3.7456524,-38.4772809,Fortaleza
92,221892.55,-3.7534941,-38.5205603,Fortaleza
63,91218.98,-3.7777271,-38.573828,Fortaleza
65,79909.41,-3.8065834,-38.5417603,Fortaleza
70,84253.88,-3.806684,-38.569763,Fortaleza
133,187230.85,-3.743501,-38.4911,Fortaleza
86,102976.97,-3.728231,-38.555019,Fortaleza
107,256880.73,-3.737848,-38.517838,Fortaleza
189,308930.91,-3.762844,-38.478535,Fortaleza
58,140423.14,-3.8452861288,-38.3913695812,Aquiraz
72,141983.39,-3.8456607926,-38.3904308081,Aquiraz
70,123260.31,-3.779174,-38.484013,Fortaleza
55,102352.86,-7.239585,-39.322343,Juazeiro do Norte
55,102352.86,-7.239585,-39.322343,Juazeiro do Norte
80,88934.65,-7.260095,-39.317429,Juazeiro do Norte
97,159146.22,-7.245503,-39.319618,Juazeiro do Norte
97,160974.68,-7.245503,-39.319618,Juazeiro do Norte
100,199883.21,-7.244343,-39.321249,Juazeiro do Norte
97,159382.13,-7.244879,-39.322584,Juazeiro do Norte
97,160974.68,-7.245099,-39.319596,Juazeiro do Norte
87,154153.4,-7.225903,-39.324006,Juazeiro do Norte
97,159382.13,-7.244879,-39.322584,Juazeiro do Norte
97,163202.89,-7.244879,-39.322584,Juazeiro do Norte
217,421759.35,-7.245439,-39.322093,Juazeiro do Norte
100,197612.8,-7.244343,-39.321249,Juazeiro do Norte
87,155924.49,-7.225903,-39.324006,Juazeiro do Norte
100,197612.8,-7.244343,-39.321249,Juazeiro do Norte
87,154153.4,-7.225903,-39.324006,Juazeiro do Norte
100,199883.21,-7.244343,-39.321249,Juazeiro do Norte
97,161213.3,-7.244879,-39.322584,Juazeiro do Norte
217,410659.67,-7.245056,-39.323834,Juazeiro do Norte
55,103528.81,-7.239585,-39.322343,Juazeiro do Norte
80,88934.65,-7.260095,-39.317429,Juazeiro do Norte
217,410659.67,-7.245056,-39.323834,Juazeiro do Norte
80,88934.65,-7.260095,-39.317429,Juazeiro do Norte
55,102352.86,-7.239585,-39.322343,Juazeiro do Norte
167,299223.53,-3.7476263633,-38.4900376466,Fortaleza
117,142036.48,-3.7329415,-38.5151334,Fortaleza
68,157818.31,-3.7247577,-38.4874706,Fortaleza
177,411434.25,-3.759513,-38.4856073,Fortaleza
64,101416.71,-3.725033,-38.553089,Fortaleza
164,246196.57,-3.7409527,-38.4938127,Fortaleza
167,78012.85,-3.726034,-38.560387,Fortaleza
64,81133.37,-3.712131,-38.567033,Fortaleza
60,90494.91,-3.778135,-38.483918,Fortaleza
56,131061.59,-3.721902,-38.47891,Fortaleza
